time,x,y,vx,vy
1.480000000000001,13.756888505795368,10.412840115487448,8.624311149420473,-0.545284011548744
1.490000000000001,13.843088510104085,10.406900164175939,8.615691148989601,-0.642690016417593
1.500000000000001,13.929202357494132,10.399986639683462,8.607079764250596,-0.7399986639683455
1.5100000000000011,14.015230134079363,10.392100515096576,8.598476986592072,-0.8372100515096568
1.5200000000000011,14.101171925887563,10.383242762529235,8.589882807411252,-0.9343242762529228
1.5300000000000011,14.18702781886053,10.373414353123769,8.581297218113955,-1.0313414353123762
1.5400000000000011,14.272797898854165,10.36261625705185,8.572720210114591,-1.1282616257051843
1.5500000000000012,14.358482251638556,10.35084944351546,8.564151774836152,-1.2250849443515455
1.5600000000000012,14.444080962898061,10.338114880747868,8.555591903710202,-1.3218114880747862
1.5700000000000012,14.5295941182314,10.324413536014593,8.547040588176868,-1.4184413536014586
1.5800000000000012,14.615021803151734,10.309746375614369,8.538497819684835,-1.5149746375614361
1.5900000000000012,14.700364103086756,10.294114364880116,8.529963589691333,-1.6114114364880108
1.6000000000000012,14.785621103378773,10.277518468179904,8.521437889662131,-1.7077518468179895
1.6100000000000012,14.870792889284791,10.259959648917917,8.51292071107153,-1.8039959648917907
1.6200000000000012,14.955879545976606,10.241438869535415,8.504412045402349,-1.9001438869535405
1.6300000000000012,15.040881158540879,10.2219570915117,8.495911884145922,-1.996195709151169
1.6400000000000012,15.125797811979231,10.201515275365072,8.487420218802088,-2.0921515275365064
1.6500000000000012,15.210629591208322,10.180114380653796,8.47893704087918,-2.188011438065379
1.6600000000000013,15.295376581059939,10.157755365977058,8.470462341894018,-2.2837755365977053
1.6700000000000013,15.380038866281078,10.134439188975923,8.461996113371905,-2.379443918897592
1.6800000000000013,15.46461653153403,10.110166806334293,8.45353834684661,-2.475016680633429
1.6900000000000013,15.549109661396471,10.084939173779865,8.445089033860366,-2.570493917377986
1.7000000000000013,15.633518340361535,10.058757246085086,8.43664816596386,-2.665875724608508
1.7100000000000013,15.71784265283791,10.03162197706811,8.428215734716222,-2.76116219770681
1.7200000000000013,15.802082683149912,10.003534319593744,8.419791731685022,-2.8563534319593735
1.7300000000000013,15.886238515537581,9.97449522557441,8.411376148446255,-2.95144952255744
1.7400000000000013,15.970310234156758,9.944505645971095,8.402968976584338,-3.0464505645971087
1.7500000000000013,16.054297923079165,9.913566530794299,8.394570207692098,-3.1413566530794292
1.7600000000000013,16.1382016662925,9.881678829104985,8.386179833370765,-3.2361678829104976
1.7700000000000014,16.22202154770051,9.848843489015529,8.377797845229964,-3.3308843489015523
1.7800000000000014,16.30575765112309,9.815061457690671,8.369424234887706,-3.4255061457690665
1.7900000000000014,16.389410060296346,9.78033368134846,8.361058993970381,-3.5200333681348455
1.8000000000000014,16.472978858872693,9.744661105261196,8.352702114112747,-3.614466110526119
1.8100000000000014,16.55646413042094,9.708044673756383,8.344353586957922,-3.708804467375638
1.8200000000000014,16.639865958426366,9.670485330217668,8.336013404157379,-3.8030485330217667
1.8300000000000014,16.7231844262908,9.631984017085786,8.327681557370935,-3.8971984017085783
1.8400000000000014,16.806419617332722,9.592541675859502,8.319358038266744,-3.99125416758595
1.8500000000000014,16.88957161478733,9.552159247096554,8.311042838521283,-4.085215924709655
